;temperature;humidity;time
570;19.9;66;2022-05-03 02:31:50.979657
571;19.9;67;2022-05-03 02:31:50.986529
572;20.0;67;2022-05-03 02:33:02.658672
573;19.9;67;2022-05-03 02:36:17.047938
574;20.0;67;2022-05-03 03:37:24.446964
575;20.1;67;2022-05-03 03:38:51.163730
576;19.8;67;2022-05-03 03:40:04.582042
577;20.0;67;2022-05-03 03:40:27.320386
578;20.1;67;2022-05-03 03:41:52.116271
579;19.9;67;2022-05-03 03:53:32.325524
580;19.9;68;2022-05-03 03:53:32.334579
581;20.0;68;2022-05-03 03:56:20.160533
582;20.0;67;2022-05-03 03:56:20.167869
583;20.0;66;2022-05-03 03:57:56.547023
584;20.0;65;2022-05-03 04:10:03.075632
585;20.1;65;2022-05-03 04:14:49.988868
586;20.1;66;2022-05-03 04:14:49.995022
587;20.1;65;2022-05-03 04:18:48.389854
588;20.1;64;2022-05-03 04:22:38.300995
589;20.1;63;2022-05-03 04:32:11.449671
590;20.1;64;2022-05-03 04:33:25.050762
591;20.1;63;2022-05-03 04:35:03.147681
592;20.1;62;2022-05-03 04:38:00.406883
593;20.1;63;2022-05-03 04:41:07.184652
594;19.0;63;2022-05-03 04:43:04.936484
595;19.0;55;2022-05-03 04:43:04.945890
596;20.2;55;2022-05-03 04:45:34.863941
597;18.8;55;2022-05-03 04:45:58.511538
598;18.8;56;2022-05-03 04:45:58.525621
599;18.9;56;2022-05-03 04:47:25.244139
600;18.9;62;2022-05-03 04:49:55.165613
601;19.0;62;2022-05-03 04:52:04.491496
602;20.3;62;2022-05-03 04:53:15.149047
603;20.3;61;2022-05-03 04:54:36.293948
604;19.1;61;2022-05-03 04:55:15.067914
605;19.1;58;2022-05-03 04:55:15.073665
606;19.2;58;2022-05-03 04:56:43.655063
607;19.2;59;2022-05-03 04:56:43.660372
608;20.4;59;2022-05-03 04:57:52.458724
609;19.3;59;2022-05-03 04:58:35.057490
610;19.3;60;2022-05-03 04:58:35.063792
611;19.4;60;2022-05-03 04:59:35.367795
612;19.4;61;2022-05-03 04:59:35.373955
613;19.5;61;2022-05-03 05:04:18.410668
614;19.6;61;2022-05-03 05:07:25.298701
615;19.6;60;2022-05-03 05:07:25.306167
616;20.5;60;2022-05-03 05:08:36.045158
617;20.6;60;2022-05-03 05:15:55.761289
618;19.8;60;2022-05-03 05:16:24.845298
619;19.8;63;2022-05-03 05:18:36.031103
620;20.7;63;2022-05-03 05:21:31.533661
621;20.7;62;2022-05-03 05:24:38.319608
622;19.9;62;2022-05-03 05:25:26.650963
623;20.8;62;2022-05-03 05:36:56.235802
624;20.0;62;2022-05-03 05:38:46.620529
625;20.9;62;2022-05-03 05:40:10.679793
626;20.9;63;2022-05-03 05:40:10.685149
627;20.8;63;2022-05-03 05:48:43.508944
628;20.1;63;2022-05-03 05:54:32.286768
629;20.7;63;2022-05-03 05:56:44.797226
630;20.7;61;2022-05-03 05:58:33.970574
631;20.8;61;2022-05-03 06:01:20.154743
632;20.8;64;2022-05-03 06:02:13.000086
633;20.0;64;2022-05-03 06:02:56.512774
634;20.9;64;2022-05-03 06:12:56.492086
635;20.9;63;2022-05-03 06:15:48.219468
636;21.0;63;2022-05-03 06:23:30.461049
637;20.9;63;2022-05-03 06:26:33.343779
638;20.9;62;2022-05-03 06:28:38.816543
639;21.0;62;2022-05-03 06:37:31.927697
640;20.9;62;2022-05-03 06:38:26.669846
641;21.0;62;2022-05-03 06:41:29.566493
642;20.9;62;2022-05-03 06:42:58.241183
643;21.0;62;2022-05-03 06:46:01.127418
644;21.1;62;2022-05-03 06:58:11.044580
645;21.0;62;2022-05-03 07:02:46.406622
646;21.0;61;2022-05-03 07:04:01.912092
647;21.0;62;2022-05-03 07:10:02.640841
648;20.9;62;2022-05-03 07:30:15.478987
649;21.0;62;2022-05-03 07:32:53.892651
650;19.9;62;2022-05-03 07:33:56.581746
651;20.0;62;2022-05-03 07:36:33.242794
652;20.9;62;2022-05-03 07:43:23.979843
653;21.0;62;2022-05-03 07:45:24.802840
654;19.9;62;2022-05-03 07:46:01.257990
655;20.9;62;2022-05-03 07:47:55.846529
656;21.0;62;2022-05-03 07:55:45.597113
657;20.9;62;2022-05-03 08:00:38.233831
658;20.9;62;2022-05-03 08:00:38.241193
659;21.0;62;2022-05-03 08:03:26.273036
660;20.9;62;2022-05-03 08:05:04.370092
661;21.0;62;2022-05-03 08:18:03.559105
662;20.9;62;2022-05-03 08:20:04.373853
663;20.9;61;2022-05-03 08:23:20.889412
664;21.0;61;2022-05-03 08:30:26.777548
665;21.0;61;2022-05-03 08:52:48.341599
666;21.1;61;2022-05-03 09:11:17.789914
667;21.0;61;2022-05-03 09:12:48.375471
668;21.1;61;2022-05-03 09:14:11.422280
669;21.0;61;2022-05-03 09:15:34.283716
670;21.1;61;2022-05-03 09:17:16.054215
671;21.0;61;2022-05-03 09:18:25.803982
672;21.1;61;2022-05-03 09:23:10.790285
673;20.0;61;2022-05-03 09:23:53.378700
674;21.0;61;2022-05-03 09:26:04.449406
675;19.9;61;2022-05-03 09:26:46.954051
676;21.1;61;2022-05-03 09:27:48.084023
677;21.0;61;2022-05-03 09:29:24.241801
678;20.0;61;2022-05-03 09:37:24.410289
679;19.9;61;2022-05-03 09:39:27.176979
680;20.0;61;2022-05-03 09:51:09.243615
681;20.0;60;2022-05-03 09:52:00.448989
682;19.9;60;2022-05-03 09:52:41.739592
683;21.1;60;2022-05-03 10:00:46.890964
684;21.0;60;2022-05-03 10:02:13.627141
685;21.0;60;2022-05-03 10:18:43.243337
686;20.9;60;2022-05-03 10:35:50.215684
687;21.0;60;2022-05-03 10:36:56.160965
688;20.9;60;2022-05-03 10:40:06.669028
689;20.9;59;2022-05-03 10:40:06.729122
690;21.0;59;2022-05-03 10:41:42.989895
691;21.0;60;2022-05-03 10:41:42.999197
692;21.0;59;2022-05-03 10:44:53.575959
693;21.0;60;2022-05-03 10:46:01.453260
694;21.0;59;2022-05-03 10:47:35.868038
695;20.9;59;2022-05-03 11:10:16.364523
696;21.0;59;2022-05-03 11:12:03.893863
697;20.9;59;2022-05-03 11:19:15.617840
698;21.0;59;2022-05-03 11:20:42.351650
699;20.9;59;2022-05-03 11:29:55.011876
700;21.0;59;2022-05-03 11:33:01.891770
701;21.0;59;2022-05-03 11:36:43.187472
702;20.9;59;2022-05-03 11:43:45.080031
703;20.0;59;2022-05-03 11:44:40.621731
704;19.9;59;2022-05-03 11:46:15.014629
705;21.0;59;2022-05-03 11:48:03.544593
706;20.0;59;2022-05-03 11:48:59.165834
707;19.9;59;2022-05-03 11:59:52.159998
708;20.0;59;2022-05-03 12:02:30.568924
709;21.1;59;2022-05-03 12:12:08.526647
710;21.0;59;2022-05-03 12:13:56.053643
711;21.1;59;2022-05-03 12:24:33.704725
712;21.1;58;2022-05-03 12:42:12.149629
713;20.1;58;2022-05-03 13:06:18.141203
714;20.0;58;2022-05-03 13:07:12.861833
715;20.1;58;2022-05-03 13:11:54.016931
716;20.0;58;2022-05-03 13:25:36.916921
717;20.1;58;2022-05-03 13:27:05.526931
718;21.2;58;2022-05-03 13:29:19.838561
719;21.1;58;2022-05-03 13:30:33.377693
720;21.2;58;2022-05-03 13:44:21.484022
721;21.1;58;2022-05-03 13:47:20.610983
722;21.2;58;2022-05-03 13:51:50.231289
723;21.1;58;2022-05-03 13:53:18.889811
724;21.2;58;2022-05-03 13:57:44.972754
725;21.1;58;2022-05-03 13:59:26.926906
726;21.2;58;2022-05-03 14:05:36.697851
727;21.1;58;2022-05-03 14:07:05.371212
728;21.2;58;2022-05-03 14:12:43.124994
729;21.1;58;2022-05-03 14:14:26.944672
730;21.2;58;2022-05-03 14:17:31.970688
731;21.1;58;2022-05-03 14:18:47.442667
732;21.1;59;2022-05-03 14:26:24.153283
733;21.2;59;2022-05-03 14:27:52.736806
734;21.1;59;2022-05-03 14:29:30.829863
735;21.1;61;2022-05-03 14:31:03.311751
736;21.1;62;2022-05-03 14:35:46.441870
737;21.1;63;2022-05-03 14:37:01.911864
738;21.1;64;2022-05-03 14:41:54.267392
739;21.1;65;2022-05-03 14:44:29.005956
740;21.1;66;2022-05-03 14:47:33.933918
741;21.1;67;2022-05-03 14:53:47.601950
742;21.1;68;2022-05-03 14:56:41.173836
743;21.1;69;2022-05-03 15:04:02.617752
744;21.1;70;2022-05-03 15:10:14.147048
745;21.1;71;2022-05-03 15:18:06.002421
746;21.1;61;2022-05-03 15:20:01.095916
747;20.2;61;2022-05-03 15:23:41.873960
748;20.2;60;2022-05-03 15:23:41.882651
749;20.2;72;2022-05-03 15:25:16.120169
750;20.3;72;2022-05-03 15:33:40.308931
751;20.3;73;2022-05-03 15:39:06.573955
752;20.3;61;2022-05-03 15:41:47.348881
753;20.4;61;2022-05-03 15:43:16.009118
754;20.4;74;2022-05-03 15:49:44.218550
755;20.3;74;2022-05-03 15:50:41.456539
756;20.4;74;2022-05-03 15:52:13.932929
757;20.3;74;2022-05-03 16:02:19.732717
758;20.3;60;2022-05-03 16:02:19.740602
759;20.4;60;2022-05-03 16:04:05.312787
760;20.4;75;2022-05-03 16:08:02.286408
761;20.4;73;2022-05-03 16:10:31.266662
762;20.4;70;2022-05-03 16:12:01.822669
763;20.4;61;2022-05-03 16:12:59.443840
764;20.4;68;2022-05-03 16:13:32.412801
765;20.4;67;2022-05-03 16:15:11.634258
766;unavailable;67;2022-05-03 16:15:16.074969
767;unavailable;unavailable;2022-05-03 16:15:16.075100
768;unavailable;unavailable;2022-05-03 16:15:16.075266
769;unavailable;unavailable;2022-05-03 16:15:16.075373
770;21.1;unavailable;2022-05-03 16:15:16.900889
771;21.1;67;2022-05-03 16:15:16.971397
772;20.4;67;2022-05-03 16:15:16.971659
773;20.4;61;2022-05-03 16:15:16.981849
774;20.5;61;2022-05-03 16:19:16.780963
775;21.0;61;2022-05-03 16:19:51.611982
776;21.0;66;2022-05-03 16:19:51.612128
777;21.1;66;2022-05-03 16:21:03.296106
778;21.1;67;2022-05-03 16:24:23.173859
779;21.0;67;2022-05-03 16:25:36.731779
780;21.0;68;2022-05-03 16:28:37.867066
781;21.0;69;2022-05-03 16:31:48.414794
782;21.0;70;2022-05-03 16:36:06.875741
783;21.1;70;2022-05-03 16:39:17.440968
784;20.6;70;2022-05-03 16:40:32.614959
785;20.6;60;2022-05-03 16:40:32.629683
786;21.0;60;2022-05-03 16:40:51.859528
787;20.7;60;2022-05-03 16:42:05.082882
788;21.1;60;2022-05-03 16:42:20.458667
789;21.1;71;2022-05-03 16:42:20.469755
790;21.0;71;2022-05-03 16:44:15.533885
791;21.1;71;2022-05-03 16:46:44.624841
792;20.6;71;2022-05-03 16:48:12.998482
793;21.0;71;2022-05-03 16:49:42.088956
794;21.0;72;2022-05-03 16:49:42.095125
795;21.1;72;2022-05-03 16:51:27.665907
796;20.7;72;2022-05-03 16:55:51.245980
797;20.7;59;2022-05-03 16:55:51.250037
798;20.7;73;2022-05-03 17:06:33.209230
799;20.7;72;2022-05-03 17:09:43.779600
800;20.7;73;2022-05-03 17:11:14.299599
801;20.7;72;2022-05-03 17:15:53.562456
802;21.0;72;2022-05-03 17:17:10.957973
803;21.0;73;2022-05-03 17:18:41.507053
804;21.1;73;2022-05-03 17:20:25.340435
805;21.1;72;2022-05-03 17:20:25.346048
806;20.8;72;2022-05-03 17:21:20.407654
807;20.8;73;2022-05-03 17:21:38.948023
808;20.7;73;2022-05-03 17:24:21.684814
809;21.0;73;2022-05-03 17:24:43.781567
810;21.0;72;2022-05-03 17:24:43.786913
811;21.1;72;2022-05-03 17:26:37.050950
812;21.1;73;2022-05-03 17:26:37.056472
813;21.0;73;2022-05-03 17:27:33.668704
814;20.8;73;2022-05-03 17:33:27.154867
815;21.1;73;2022-05-03 17:33:37.702527
816;21.1;71;2022-05-03 17:33:37.708742
817;21.1;70;2022-05-03 17:35:36.594027
818;21.1;68;2022-05-03 17:36:46.341018
819;21.1;66;2022-05-03 17:40:13.897625
820;21.0;66;2022-05-03 17:41:40.628817
821;21.0;63;2022-05-03 17:41:40.637877
822;20.9;63;2022-05-03 17:44:32.273744
823;20.9;62;2022-05-03 17:44:32.285861
824;20.8;62;2022-05-03 17:48:41.223102
825;20.8;59;2022-05-03 17:48:41.230812
826;20.7;59;2022-05-03 17:50:08.130265
827;20.7;58;2022-05-03 17:50:08.134098
828;20.7;58;2022-05-03 17:52:57.092466
829;20.7;57;2022-05-03 17:54:45.439628
830;20.8;57;2022-05-03 17:57:21.288037
831;20.6;57;2022-05-03 18:03:40.926635
832;20.7;57;2022-05-03 18:11:09.624923
833;20.8;57;2022-05-03 18:26:17.315677
834;20.8;56;2022-05-03 18:26:43.932432
835;20.5;56;2022-05-03 18:27:59.398209
836;20.5;57;2022-05-03 18:29:39.449029
837;20.5;58;2022-05-03 18:30:51.135249
838;20.5;57;2022-05-03 18:34:09.205149
839;20.7;57;2022-05-03 18:34:56.392878
840;20.8;57;2022-05-03 18:36:32.737910
841;20.4;57;2022-05-03 18:40:01.841732
842;20.4;58;2022-05-03 18:41:22.859838
843;20.7;58;2022-05-03 18:42:29.087141
844;20.5;58;2022-05-03 18:42:55.311707
845;20.4;58;2022-05-03 18:44:55.775762
846;20.4;56;2022-05-03 18:44:55.832535
847;20.4;55;2022-05-03 18:46:13.263058
848;20.8;55;2022-05-03 18:47:27.111475
849;20.8;56;2022-05-03 18:48:04.573863
850;20.3;56;2022-05-03 18:52:04.179090
851;20.4;56;2022-05-03 18:55:28.106033
852;20.4;58;2022-05-03 18:55:28.167679
853;20.3;58;2022-05-03 18:56:54.840729
854;20.3;60;2022-05-03 18:56:54.912868
855;20.3;57;2022-05-03 18:58:27.371378
856;20.7;57;2022-05-03 18:59:20.620945
857;20.7;58;2022-05-03 19:01:00.156097
858;20.7;57;2022-05-03 19:05:33.687550
859;20.6;57;2022-05-03 19:10:14.757827
860;20.6;65;2022-05-03 19:10:14.765909
861;20.6;61;2022-05-03 19:12:31.385634
862;20.9;61;2022-05-03 19:13:53.611871
863;20.9;75;2022-05-03 19:13:53.616614
864;20.8;75;2022-05-03 19:14:09.666685
865;21.1;75;2022-05-03 19:15:39.365079
866;21.1;79;2022-05-03 19:15:39.374843
867;20.9;79;2022-05-03 19:15:51.559962
868;21.3;79;2022-05-03 19:17:06.107575
869;21.3;78;2022-05-03 19:17:06.137965
870;21.5;78;2022-05-03 19:18:36.664298
871;21.5;81;2022-05-03 19:18:36.737900
872;21.6;81;2022-05-03 19:19:55.890876
873;21.1;81;2022-05-03 19:22:14.749723
874;21.1;62;2022-05-03 19:22:14.755716
875;21.9;62;2022-05-03 19:23:19.706997
876;21.9;63;2022-05-03 19:24:36.371863
877;22.0;63;2022-05-03 19:24:38.934550
878;22.1;63;2022-05-03 19:26:30.268655
879;22.1;82;2022-05-03 19:26:30.278473
880;22.2;82;2022-05-03 19:27:40.066780
881;22.2;62;2022-05-03 19:27:43.255924
882;22.3;62;2022-05-03 19:28:57.490789
883;22.3;83;2022-05-03 19:28:57.493700
884;22.5;83;2022-05-03 19:33:53.650803
885;22.5;86;2022-05-03 19:33:53.660105
886;22.5;61;2022-05-03 19:35:31.135746
887;22.5;62;2022-05-03 19:36:42.807934
888;22.7;62;2022-05-03 19:36:45.352528
889;22.7;87;2022-05-03 19:36:45.365676
890;22.7;84;2022-05-03 19:38:17.856368
891;22.7;85;2022-05-03 19:40:10.986977
892;22.7;67;2022-05-03 19:41:14.695809
893;22.7;84;2022-05-03 19:41:22.669576
894;21.3;84;2022-05-03 19:42:11.302887
895;21.3;75;2022-05-03 19:42:11.310010
896;21.3;85;2022-05-03 19:42:51.278729
897;21.4;85;2022-05-03 19:43:24.928796
898;21.4;81;2022-05-03 19:43:24.953886
899;22.6;81;2022-05-03 19:44:08.758639
900;22.6;84;2022-05-03 19:44:08.779370
901;21.6;84;2022-05-03 19:45:57.714945
902;21.6;82;2022-05-03 19:45:57.726879
903;21.8;82;2022-05-03 19:49:23.349976
904;21.8;80;2022-05-03 19:49:23.358002
905;21.8;85;2022-05-03 19:50:18.448736
906;21.9;85;2022-05-03 19:50:33.070047
907;21.9;79;2022-05-03 19:50:33.075495
908;21.9;84;2022-05-03 19:51:43.240905
909;22.0;84;2022-05-03 19:53:43.543199
910;22.0;77;2022-05-03 19:53:43.551752
911;22.7;77;2022-05-03 19:54:55.639007
912;22.7;76;2022-05-03 19:56:35.181677
913;22.6;76;2022-05-03 19:57:43.668532
914;22.6;75;2022-05-03 19:58:24.640524
915;22.7;75;2022-05-03 20:00:35.399813
916;22.7;78;2022-05-03 20:00:35.407958
917;22.6;78;2022-05-03 20:01:37.762258
918;22.6;74;2022-05-03 20:01:37.869707
919;22.4;74;2022-05-03 20:03:31.031628
920;21.7;74;2022-05-03 20:04:34.603578
921;21.7;67;2022-05-03 20:04:34.610412
922;22.3;67;2022-05-03 20:04:35.221671
923;22.3;75;2022-05-03 20:04:35.229392
924;22.2;75;2022-05-03 20:06:05.758679
925;22.2;78;2022-05-03 20:06:05.766655
926;21.6;78;2022-05-03 20:07:01.764990
927;21.6;66;2022-05-03 20:07:01.778880
928;21.6;65;2022-05-03 20:09:06.285224
929;21.5;65;2022-05-03 20:09:53.488511
930;21.4;65;2022-05-03 20:13:34.255529
931;21.3;65;2022-05-03 20:14:40.414910
932;21.6;65;2022-05-03 20:15:14.939769
933;21.6;73;2022-05-03 20:15:14.948929
934;21.5;73;2022-05-03 20:18:34.928961
935;21.5;72;2022-05-03 20:18:34.940944
936;21.2;72;2022-05-03 20:19:36.556953
937;21.2;66;2022-05-03 20:19:36.564239
938;21.3;66;2022-05-03 20:20:11.168065
939;21.1;66;2022-05-03 20:25:45.039939
940;21.1;66;2022-05-03 20:26:42.959192
941;21.1;65;2022-05-03 20:26:42.970086
942;21.0;65;2022-05-03 20:29:05.028630
943;21.0;73;2022-05-03 20:29:05.083147
944;21.0;72;2022-05-03 20:30:26.199994
945;21.0;72;2022-05-03 20:32:43.442231
946;21.0;73;2022-05-03 20:33:44.253686
947;20.9;73;2022-05-03 20:34:42.708487
948;20.9;72;2022-05-03 20:34:42.713709
949;20.9;74;2022-05-03 20:36:09.462651
950;20.9;64;2022-05-03 20:37:34.243850
951;20.9;72;2022-05-03 20:37:49.597305
952;20.8;72;2022-05-03 20:39:44.604544
953;20.8;73;2022-05-03 20:39:44.610679
954;20.8;71;2022-05-03 20:42:45.432682
955;20.8;63;2022-05-03 20:44:38.886881
956;20.6;63;2022-05-03 20:45:42.517217
957;20.9;63;2022-05-03 20:46:15.158178
958;20.9;70;2022-05-03 20:51:26.048851
959;20.9;71;2022-05-03 20:52:56.665112
960;20.5;71;2022-05-03 20:54:36.618784
961;20.5;69;2022-05-03 20:54:36.626918
962;20.4;69;2022-05-03 20:56:18.399149
963;20.4;62;2022-05-03 20:58:18.110686
964;20.8;62;2022-05-03 21:00:00.011631
965;20.3;62;2022-05-03 21:02:13.114391
966;20.9;62;2022-05-03 21:02:46.105726
967;20.8;62;2022-05-03 21:04:22.249362
968;20.2;62;2022-05-03 21:06:18.471878
969;20.2;70;2022-05-03 21:06:18.476903
970;20.2;71;2022-05-03 21:09:55.260692
971;20.2;69;2022-05-03 21:11:03.087648
972;20.9;69;2022-05-03 21:12:31.106999
973;20.1;69;2022-05-03 21:12:31.722724
974;20.8;69;2022-05-03 21:15:32.358794
975;20.0;69;2022-05-03 21:17:07.087696
976;19.9;69;2022-05-03 21:20:32.704629
977;19.9;70;2022-05-03 21:20:32.708987
978;19.9;68;2022-05-03 21:22:05.194439
979;19.9;67;2022-05-03 21:26:25.504799
980;19.8;67;2022-05-03 21:29:13.417888
981;19.8;68;2022-05-03 21:29:13.427536
982;19.8;67;2022-05-03 21:30:43.960994
983;20.9;67;2022-05-03 21:31:38.640802
984;20.9;63;2022-05-03 21:31:38.649291
985;20.9;62;2022-05-03 21:36:10.502697
986;19.7;62;2022-05-03 21:41:04.497109
987;19.7;66;2022-05-03 21:44:03.693920
988;19.6;66;2022-05-03 21:53:35.505871
989;19.6;67;2022-05-03 22:02:06.598840
990;19.6;66;2022-05-03 22:07:12.061854
991;19.7;66;2022-05-03 22:09:46.784476
992;20.8;66;2022-05-03 22:09:52.212359
993;19.6;66;2022-05-03 22:11:19.250868
994;19.6;65;2022-05-03 22:11:19.257502
995;19.6;66;2022-05-03 22:13:02.983746
996;19.6;67;2022-05-03 22:18:51.981800
997;19.6;66;2022-05-03 22:20:13.085867
998;19.5;66;2022-05-03 22:26:54.484542
999;19.6;66;2022-05-03 22:27:45.376980
1000;19.6;67;2022-05-03 22:31:22.178870
1001;19.6;65;2022-05-03 22:36:50.371319
1002;19.6;66;2022-05-03 22:40:19.804591
1003;19.6;65;2022-05-03 22:43:18.992428
1004;19.6;64;2022-05-03 22:50:34.901902
1005;20.7;64;2022-05-03 22:56:15.509868
1006;20.7;65;2022-05-03 22:58:22.885556
1007;20.7;64;2022-05-03 22:59:47.871791
1008;20.8;64;2022-05-03 23:00:56.680604
1009;19.5;64;2022-05-03 23:04:13.612883
1010;19.5;63;2022-05-03 23:04:13.622560
1011;19.5;64;2022-05-03 23:05:48.014725
1012;19.5;65;2022-05-03 23:06:59.695607
1013;19.5;63;2022-05-03 23:10:10.273211
1014;20.7;63;2022-05-03 23:11:13.648174
1015;19.4;63;2022-05-03 23:13:17.143490
1016;20.8;63;2022-05-03 23:14:29.969808
1017;20.8;64;2022-05-03 23:14:53.427816
1018;20.8;63;2022-05-03 23:16:06.941029
1019;20.7;63;2022-05-03 23:17:08.371478
1020;19.3;63;2022-05-03 23:22:26.014484
1021;20.8;63;2022-05-03 23:23:46.628557
1022;19.2;63;2022-05-03 23:26:48.265617
1023;19.2;65;2022-05-03 23:26:48.273825
1024;20.7;65;2022-05-03 23:27:48.074176
1025;20.7;63;2022-05-03 23:29:54.981006
1026;20.7;64;2022-05-03 23:31:23.643646
1027;20.7;63;2022-05-03 23:34:20.790733
1028;19.1;63;2022-05-03 23:36:04.419183
1029;20.8;63;2022-05-03 23:37:04.927494
1030;19.2;63;2022-05-03 23:37:31.154813
1031;19.2;64;2022-05-03 23:37:31.166879
1032;20.7;64;2022-05-03 23:40:02.392673
1033;20.8;64;2022-05-03 23:41:32.922497
1034;19.3;64;2022-05-03 23:43:18.199778
1035;19.3;65;2022-05-03 23:43:18.205874
1036;20.7;65;2022-05-03 23:44:28.461801
1037;20.8;65;2022-05-03 23:47:29.580496
1038;20.8;63;2022-05-03 23:47:55.513433
1039;20.8;62;2022-05-03 23:52:49.797447
1040;19.2;62;2022-05-03 23:54:05.257843
1041;20.7;62;2022-05-03 23:56:38.759071
1042;19.1;62;2022-05-04 00:00:24.550757
1043;19.1;63;2022-05-04 00:00:24.557101
1044;19.1;62;2022-05-04 00:03:19.870748
1045;19.0;62;2022-05-04 00:07:26.760997
1046;19.1;62;2022-05-04 00:08:55.376690
1047;19.0;62;2022-05-04 00:12:11.427901
1048;18.9;62;2022-05-04 00:16:44.842968
1049;18.9;63;2022-05-04 00:18:26.632941
1050;19.0;63;2022-05-04 00:19:30.778756
1051;19.0;62;2022-05-04 00:19:30.842941
1052;20.8;62;2022-05-04 00:22:41.202963
1053;18.9;62;2022-05-04 00:24:09.820118
1054;18.9;63;2022-05-04 00:24:09.884674
1055;20.7;63;2022-05-04 00:25:19.821863
1056;19.0;63;2022-05-04 00:25:47.914683
1057;19.0;62;2022-05-04 00:27:08.900550
1058;18.9;62;2022-05-04 00:28:33.680001
1059;18.8;62;2022-05-04 00:30:32.564213
1060;18.8;64;2022-05-04 00:30:32.570657
1061;19.0;64;2022-05-04 00:32:59.810983
1062;19.0;62;2022-05-04 00:36:04.647677
1063;18.9;62;2022-05-04 00:37:48.276698
1064;20.8;62;2022-05-04 00:40:20.139032
1065;18.8;62;2022-05-04 00:40:34.209502
1066;20.7;62;2022-05-04 00:41:56.489956
1067;18.9;62;2022-05-04 00:48:27.672649
1068;18.9;63;2022-05-04 00:48:27.680765
1069;18.9;62;2022-05-04 00:49:44.990675
1070;19.0;62;2022-05-04 00:54:11.043875
1071;19.0;61;2022-05-04 00:54:11.052739
1072;18.9;61;2022-05-04 00:58:53.960039
1073;18.9;60;2022-05-04 01:02:02.591017
1074;18.9;61;2022-05-04 01:04:46.633907
1075;18.9;60;2022-05-04 01:06:47.272032
1076;18.8;60;2022-05-04 01:07:41.950186
1077;18.8;61;2022-05-04 01:07:41.959016
1078;18.9;61;2022-05-04 01:09:37.037000
1079;18.9;60;2022-05-04 01:12:21.197740
1080;18.9;61;2022-05-04 01:15:27.978100
1081;19.0;61;2022-05-04 01:20:29.551579
1082;19.0;60;2022-05-04 01:22:54.858954
1083;19.1;60;2022-05-04 01:24:29.089535
1084;19.0;60;2022-05-04 01:26:10.843117
1085;19.1;60;2022-05-04 01:28:53.084590
1086;19.0;60;2022-05-04 01:30:23.479178
1087;19.0;59;2022-05-04 01:35:23.510695
1088;19.1;59;2022-05-04 01:38:07.664547
1089;19.1;60;2022-05-04 01:38:07.678733
1090;19.0;60;2022-05-04 01:39:26.918103
1091;19.0;59;2022-05-04 01:39:26.924660
1092;18.9;59;2022-05-04 01:44:00.151694
1093;19.0;59;2022-05-04 01:45:57.166839
1094;19.0;60;2022-05-04 01:50:02.121809
1095;18.9;60;2022-05-04 01:51:36.527402
1096;18.9;59;2022-05-04 01:51:36.533881
1097;18.8;59;2022-05-04 01:54:41.358660
1098;18.8;60;2022-05-04 01:54:41.366970
1099;18.8;59;2022-05-04 01:56:11.895359
1100;18.7;59;2022-05-04 02:03:44.592936
1101;18.6;59;2022-05-04 02:06:34.292190
1102;18.6;60;2022-05-04 02:08:12.281743
1103;18.6;59;2022-05-04 02:11:03.919794
1104;18.6;60;2022-05-04 02:12:51.454631
1105;18.6;59;2022-05-04 02:17:34.190814
1106;18.6;58;2022-05-04 02:29:36.303546
1107;18.6;59;2022-05-04 02:30:44.126195
1108;18.6;58;2022-05-04 02:35:19.548054
1109;18.6;63;2022-05-04 02:36:24.166658
1110;20.8;63;2022-05-04 02:40:05.139551
1111;20.8;57;2022-05-04 02:43:09.165901
1112;20.7;57;2022-05-04 02:44:00.968542
1113;20.7;62;2022-05-04 02:44:00.974773
1114;20.7;58;2022-05-04 02:44:28.337067
1115;18.5;58;2022-05-04 02:47:35.198912
1116;18.5;57;2022-05-04 02:47:35.216959
1117;18.6;57;2022-05-04 02:52:01.030469
1118;18.6;61;2022-05-04 02:52:09.945654
1119;18.5;61;2022-05-04 02:55:20.817678
1120;18.6;61;2022-05-04 02:56:47.547694
1121;20.6;61;2022-05-04 02:59:08.984889
1122;20.7;61;2022-05-04 03:00:50.958793
1123;18.5;61;2022-05-04 03:01:24.852840
1124;18.6;61;2022-05-04 03:04:09.008975
1125;20.6;61;2022-05-04 03:05:37.825482
1126;20.6;56;2022-05-04 03:08:31.276039
1127;18.5;56;2022-05-04 03:18:59.489707
1128;18.6;56;2022-05-04 03:20:50.693831
1129;18.5;56;2022-05-04 03:22:34.322833
1130;18.5;55;2022-05-04 03:22:34.333849
1131;18.4;55;2022-05-04 03:32:58.359992
1132;18.3;55;2022-05-04 03:46:23.648954
1133;18.2;55;2022-05-04 04:01:11.877743
1134;18.3;55;2022-05-04 04:02:51.715393
1135;18.2;55;2022-05-04 04:10:28.051027
1136;18.2;54;2022-05-04 04:10:28.064235
1137;18.2;55;2022-05-04 04:11:56.718654
1138;18.2;62;2022-05-04 04:15:02.551221
1139;20.7;62;2022-05-04 04:16:31.138650
1140;20.7;57;2022-05-04 04:18:08.116693
1141;18.3;57;2022-05-04 04:19:59.315008
1142;18.3;56;2022-05-04 04:19:59.320364
